FilePath,Package,ClassName,FieldName,Id,parentId,FieldType,Annotations
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,casePriorityCode,98,,String,"@InforField(xpath = ""CaseDetails/CASEPRIORITY/USERDEFINEDCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,casePriorityEntity,99,,String,"@InforField(xpath = ""CaseDetails/CASEPRIORITY/ENTITY"", nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\client\InforClient.java,ch.cern.eam.wshub.core.client,InforClient,caseService,100,,CaseService,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,casetaskJobPlan,101,,String,"@InforField(xpath = ""FollowupWODetails/CASETASKJOBPLANID/TASKCODE"", nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\client\InforClient.java,ch.cern.eam.wshub.core.client,InforClient,caseTaskService,102,,CaseTaskService,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,caseType,103,,String,"@InforField(xpath = ""CASETYPE/TYPECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\PartSupplier.java,ch.cern.eam.wshub.core.services.material.entities,PartSupplier,catalogReference,104,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Category.java,ch.cern.eam.wshub.core.services.equipment.entities,Category,code,105,,String,"@Id, @Column(name = ""OBJ_CODE""), @InforField(xpath = ""CATEGORYID/CATEGORYCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,categoryCode,106,105,String,"@Transient, @InforField(xpath = ""CATEGORYID/CATEGORYCODE"", nullifyParentLevel = 1), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,categoryCode,107,105,String,"@Transient, @InforField(xpath = ""CATEGORYID/CATEGORYCODE""), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,categoryDesc,108,105,String,"@Transient, @InforField(xpath = ""CATEGORYID/DESCRIPTION"", readOnly = true), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,categoryDesc,109,105,String,"@Transient, @InforField(xpath = ""CATEGORYID/DESCRIPTION"", readOnly = true), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\client\InforClient.java,ch.cern.eam.wshub.core.client,InforClient,categoryService,110,,CategoryService,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,causeCode,111,,String,"@Transient, @InforField(xpath = ""CAUSECODEID/CAUSECODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\grids\entities\GridRequestRow.java,ch.cern.eam.wshub.core.services.grids.entities,GridRequestRow,cell,112,,GridRequestCell[],"@XmlElement(name = ""cell"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cernCao,113,,Integer,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cernFonc,114,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cernMachine,115,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cernPos,116,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cernX,117,,Double,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cernY,118,,Double,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cernZ,119,,Double,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,cGMP,120,,String,"@Transient, @InforField(xpath = ""CGMP"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentPMSchedule.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentPMSchedule,changed,121,,Boolean,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentDepreciation.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentDepreciation,changeEstimatedLifetimeOutput,122,,BigDecimal,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentDepreciation.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentDepreciation,changeLife,123,,BigDecimal,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentDepreciation.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentDepreciation,changeValue,124,,BigDecimal,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrderActivityChecklistItem.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrderActivityChecklistItem,checkListCode,125,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrderActivityChecklistItem.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrderActivityChecklistItem,checklistDefinitionCode,126,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\Activity.java,ch.cern.eam.wshub.core.services.workorders.entities,Activity,checklists,127,,WorkOrderActivityChecklistItem[],@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\client\InforClient.java,ch.cern.eam.wshub.core.client,InforClient,checklistService,128,,ChecklistService,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentStructure.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentStructure,childCode,129,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentStructure.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentStructure,childDesc,130,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentStructure.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentStructure,childType,131,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\administration\entities\EAMUser.java,ch.cern.eam.wshub.core.services.administration.entities,EAMUser,classCode,132,,String,"@Column(name = ""USR_CLASS""), @InforField(xpath = ""CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,classCode,133,,String,"@InforField(xpath = ""CaseDetails/CASECLASSID/CLASSCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\CustomField.java,ch.cern.eam.wshub.core.services.entities,CustomField,classCode,134,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Category.java,ch.cern.eam.wshub.core.services.equipment.entities,Category,classCode,135,,String,"@Transient, @InforField(xpath = ""CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,classCode,136,,String,"@Transient, @InforField(xpath = ""CLASSID/CLASSCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\LinearReference.java,ch.cern.eam.wshub.core.services.equipment.entities,LinearReference,classCode,137,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Location.java,ch.cern.eam.wshub.core.services.equipment.entities,Location,classCode,138,,String,"@Transient, @InforField(xpath = ""CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,classCode,139,,String,"@GridField(name = ""classCode""), @InforField(xpath = ""CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,classCode,140,,String,"@Column(name = ""PAR_CLASS""), @InforField(xpath = ""CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\PickTicket.java,ch.cern.eam.wshub.core.services.material.entities,PickTicket,classCode,141,,String,"@InforField(xpath = ""CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,classCode,142,,String,"@Column(name = ""CSM_CLASS"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,classCode,143,,String,"@Transient, @InforField(xpath = ""CLASSID/CLASSCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Category.java,ch.cern.eam.wshub.core.services.equipment.entities,Category,classDesc,144,,String,"@Transient, @InforField(xpath = ""CLASSID/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,classDesc,145,,String,"@Transient, @InforField(xpath = ""CLASSID/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Location.java,ch.cern.eam.wshub.core.services.equipment.entities,Location,classDesc,146,,String,"@Transient, @InforField(xpath = ""CLASSID/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,classDesc,147,,String,"@Transient, @InforField(xpath = ""CLASSID/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,classDesc,148,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,classDesc,149,,String,"@Transient, @InforField(xpath = ""CLASSID/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,classOrganization,150,,String,"@Transient, @InforField(xpath = ""CLASSID/ORGANIZATIONID/ORGANIZATIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,classOrganizationCode,151,,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/CLASSID/ORGANIZATIONID/ORGANIZATIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,classOrgCode,152,,String,"@GridField(name = ""classorg""), @InforField(xpath = ""CLASSID/ORGANIZATIONID/ORGANIZATIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\Employee.java,ch.cern.eam.wshub.core.services.workorders.entities,Employee,clazz,153,,String,"@Column(name = ""PER_CLASS""), @InforField(xpath = ""CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\contractmanagement\entities\EquipmentReservationAdjustment.java,ch.cern.eam.wshub.core.services.contractmanagement.entities,EquipmentReservationAdjustment,code,154,,String,"@GridField(name = ""adjustmentid""), @InforField(xpath = ""CUSTOMERRENTALADJUSTMENTID/CUSTOMERRENTALADJUSTMENTPK"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\documents\entities\InforDocEntity.java,ch.cern.eam.wshub.core.services.documents.entities,InforDocEntity,code,155,,String,"@Id, @Column(name = ""DAE_CODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\documents\entities\InforDocEntityPK.java,ch.cern.eam.wshub.core.services.documents.entities,InforDocEntityPK,code,156,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\CustomField.java,ch.cern.eam.wshub.core.services.entities,CustomField,code,157,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\Entity.java,ch.cern.eam.wshub.core.services.entities,Entity,code,158,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\InstallParameters.java,ch.cern.eam.wshub.core.services.entities,InstallParameters,code,159,,String,"@Id, @Column(name = ""ins_code"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\entities\Pair.java,ch.cern.eam.wshub.core.services.entities,Pair,code,160,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Node.java,ch.cern.eam.wshub.core.services.equipment.entities,Node,code,161,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,code,162,,String,"@GridField(name = ""nonconformity""), @InforField(xpath = ""NONCONFORMITYOBSERVATIONID/NONCONFORMITYCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\NoPoReceipt.java,ch.cern.eam.wshub.core.services.material.entities,NoPoReceipt,code,163,,String,"@InforField(xpath = ""TRANSACTIONID/TRANSACTIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\PickTicket.java,ch.cern.eam.wshub.core.services.material.entities,PickTicket,code,164,,String,"@InforField(xpath = ""PICKLISTID/PICKLIST"")"
